R,GID,X,Y
0.9956558071164107,354,-7.595833303,33.5458332
0.8400094929717731,355,-7.58749997,33.5458332
0.6862002551931914,356,-7.579166636,33.5458332
0.5656142768607204,357,-7.570833303,33.5458332
0.48598151383266475,358,-7.56249997,33.5458332
0.3975677502490048,359,-7.554166636,33.5458332
0.35453332723139497,360,-7.545833303,33.5458332
0.8202683554277406,375,-7.679166636,33.53749987
0.7937505095665407,376,-7.670833303,33.53749987
0.802642856492584,377,-7.662499969,33.53749987
0.4965456206644165,378,-7.654166636,33.53749987
0.7391149993042382,379,-7.645833303,33.53749987
0.7538697514009752,380,-7.637499969,33.53749987
0.7455976623959291,381,-7.629166636,33.53749987
0.7028503970148514,382,-7.620833303,33.53749987
0.6796286406833745,383,-7.61249997,33.53749987
0.7752672113634085,384,-7.604166636,33.53749987
0.7152150846321261,385,-7.595833303,33.53749987
0.5966127023978389,386,-7.58749997,33.53749987
0.5060369140085499,387,-7.579166636,33.53749987
0.418700689788531,388,-7.570833303,33.53749987
0.37055525238556025,389,-7.56249997,33.53749987
0.2699912654836289,390,-7.554166636,33.53749987
0.5631490296357674,407,-7.670833303,33.52916653
0.4645937902558315,408,-7.662499969,33.52916653
0.45305150757626605,409,-7.654166636,33.52916653
0.4964993717064601,410,-7.645833303,33.52916653
0.4839634968485192,411,-7.637499969,33.52916653
0.4849707606461548,412,-7.629166636,33.52916653
0.41564673983189093,413,-7.620833303,33.52916653
0.43453795791631744,414,-7.61249997,33.52916653
0.4638903775813291,415,-7.604166636,33.52916653
0.4493672573213219,416,-7.595833303,33.52916653
0.3324802359375242,417,-7.58749997,33.52916653
0.32595207869811016,418,-7.579166636,33.52916653
0.26569366643999154,419,-7.570833303,33.52916653
0.21011344888520672,420,-7.56249997,33.52916653
0.22746513565450355,421,-7.554166636,33.52916653
0.17915877576756523,422,-7.545833303,33.52916653
0.35348276228257475,438,-7.670833303,33.5208332
0.3024205720298061,439,-7.662499969,33.5208332
0.27451837254800127,440,-7.654166636,33.5208332
0.25317551238183517,441,-7.645833303,33.5208332
0.24602105651938058,442,-7.637499969,33.5208332
0.26268769274014164,443,-7.629166636,33.5208332
0.2362246271673836,444,-7.620833303,33.5208332
0.1358639942628559,445,-7.61249997,33.5208332
0.23235486432245514,446,-7.604166636,33.5208332
0.16611349715352952,450,-7.570833303,33.5208332
0.15162363063427284,451,-7.56249997,33.5208332
0.1455829256819082,452,-7.554166636,33.5208332
0.12523518494472427,453,-7.545833303,33.5208332
0.11065791992210036,454,-7.53749997,33.5208332
0.1756640414874979,468,-7.679166636,33.51249987
0.1678178376828583,469,-7.670833303,33.51249987
0.15129906080218072,470,-7.662499969,33.51249987
0.1625358563049817,471,-7.654166636,33.51249987
0.11361422766664706,472,-7.645833303,33.51249987
0.1273649311614807,473,-7.637499969,33.51249987
0.13485468362838632,474,-7.629166636,33.51249987
0.1525871504124482,483,-7.554166636,33.51249987
0.09454883907808974,500,-7.670833303,33.50416653
0.06797945284038794,501,-7.662499969,33.50416653
0.08027842600644332,502,-7.654166636,33.50416653
0.058354035947425394,503,-7.645833303,33.50416653
0.03784405318268462,504,-7.637499969,33.50416653
0.0786165664221547,505,-7.629166636,33.50416653
0.015385782482963883,531,-7.670833303,33.4958332
0.038066411924365,532,-7.662499969,33.4958332
0.0053643260725005455,533,-7.654166636,33.4958332
0.005643704291278432,534,-7.645833303,33.4958332
0.02213950910245117,535,-7.637499969,33.4958332
0.0315261938838394,536,-7.629166636,33.4958332
0.012151386266493501,562,-7.670833303,33.48749987
0.01555215562135581,563,-7.662499969,33.48749987
0.007776133508595585,564,-7.654166636,33.48749987
0.006850410605723785,565,-7.645833303,33.48749987
0.007302109290850623,566,-7.637499969,33.48749987
0.009343908470785147,567,-7.629166636,33.48749987
0.003503408334534634,593,-7.670833303,33.47916653
0.0038464905633158047,594,-7.662499969,33.47916653
0.003913536792437157,595,-7.654166636,33.47916653
0.001936683477526562,596,-7.645833303,33.47916653
0.004535826114761256,597,-7.637499969,33.47916653
0.0024176453724345016,598,-7.629166636,33.47916653
0.0025074488330844654,599,-7.620833303,33.47916653
0.0005879250610001802,624,-7.670833303,33.4708332
0.0008700884048149072,625,-7.662499969,33.4708332
0.0015773348990226173,626,-7.654166636,33.4708332
