R,GID,X,Y
0.014974792829432834,54,-7.51249997,33.62916653
0.009467340175072128,55,-7.504166637,33.62916653
0.06597103129982554,83,-7.529166637,33.6208332
0.03237163772915142,84,-7.520833303,33.6208332
0.028421291834005324,85,-7.51249997,33.6208332
0.013556865738958156,86,-7.504166637,33.6208332
0.006953991427813472,87,-7.495833303,33.6208332
0.2650323620254273,110,-7.56249997,33.61249987
0.19226802666522252,111,-7.554166636,33.61249987
0.14198382599460266,112,-7.545833303,33.61249987
0.10512951141701175,113,-7.53749997,33.61249987
0.08508866413024893,114,-7.529166637,33.61249987
0.0516967639379009,115,-7.520833303,33.61249987
0.0482280699154826,116,-7.51249997,33.61249987
0.03486544386036096,117,-7.504166637,33.61249987
0.02887700217001953,118,-7.495833303,33.61249987
0.0164930398922401,119,-7.48749997,33.61249987
0.018663830791786858,120,-7.479166637,33.61249987
0.7009826226022183,130,-7.654166636,33.60416653
0.8363639217200327,131,-7.645833303,33.60416653
0.9691287947596616,132,-7.637499969,33.60416653
0.9340391955085557,133,-7.629166636,33.60416653
1.0380042904366735,134,-7.620833303,33.60416653
0.8749113668310409,135,-7.61249997,33.60416653
0.6036931427936989,136,-7.604166636,33.60416653
0.2155825197845088,138,-7.58749997,33.60416653
0.5927474797874653,139,-7.579166636,33.60416653
0.4374137312137462,140,-7.570833303,33.60416653
0.3092975221337449,141,-7.56249997,33.60416653
0.2271933214723668,142,-7.554166636,33.60416653
0.20634485266134855,143,-7.545833303,33.60416653
0.14588870359771652,144,-7.53749997,33.60416653
0.10166878906573405,145,-7.529166637,33.60416653
0.07404541153507035,146,-7.520833303,33.60416653
0.05822169910401738,147,-7.51249997,33.60416653
0.04433175257282802,148,-7.504166637,33.60416653
0.035734662845718426,149,-7.495833303,33.60416653
0.03038315416519051,150,-7.48749997,33.60416653
0.47578827135841856,158,-7.679166636,33.5958332
0.5607853173546418,159,-7.670833303,33.5958332
0.707993639076967,160,-7.662499969,33.5958332
0.8564538155296461,161,-7.654166636,33.5958332
1.0085266074688863,162,-7.645833303,33.5958332
1.1505027726949366,163,-7.637499969,33.5958332
1.2381958110208968,164,-7.629166636,33.5958332
1.279809504472645,165,-7.620833303,33.5958332
1.2564421617546493,166,-7.61249997,33.5958332
1.113868251599426,167,-7.604166636,33.5958332
1.0044899074107103,168,-7.595833303,33.5958332
0.8724499405469235,169,-7.58749997,33.5958332
0.671236500022871,170,-7.579166636,33.5958332
0.5005332887947437,171,-7.570833303,33.5958332
0.39797979476157885,172,-7.56249997,33.5958332
0.2749633971002581,173,-7.554166636,33.5958332
0.21656739995722407,174,-7.545833303,33.5958332
0.1434588150260265,175,-7.53749997,33.5958332
0.11324718933758661,176,-7.529166637,33.5958332
0.08159377021744649,177,-7.520833303,33.5958332
0.07201886533132845,178,-7.51249997,33.5958332
0.059283623446333006,179,-7.504166637,33.5958332
0.04767391030176699,180,-7.495833303,33.5958332
0.5345051043350993,189,-7.679166636,33.58749987
0.6499562293845813,190,-7.670833303,33.58749987
0.8050882162507058,191,-7.662499969,33.58749987
0.9841217002024342,192,-7.654166636,33.58749987
1.1581872146838095,193,-7.645833303,33.58749987
1.2641801123570358,194,-7.637499969,33.58749987
1.3742430816430768,195,-7.629166636,33.58749987
1.4271560466561748,196,-7.620833303,33.58749987
1.3640071952194046,197,-7.61249997,33.58749987
1.288322109915819,198,-7.604166636,33.58749987
1.1438932399209665,199,-7.595833303,33.58749987
0.9296236499746183,200,-7.58749997,33.58749987
0.7625633901765334,201,-7.579166636,33.58749987
0.41055392453290634,202,-7.570833303,33.58749987
0.45269007541271084,203,-7.56249997,33.58749987
0.3167409862287424,204,-7.554166636,33.58749987
0.25178722227774825,205,-7.545833303,33.58749987
0.17584602852016962,206,-7.53749997,33.58749987
0.13218587513525934,207,-7.529166637,33.58749987
0.1063674516608432,208,-7.520833303,33.58749987
0.0831858543215162,209,-7.51249997,33.58749987
0.06740142573344093,210,-7.504166637,33.58749987
0.05051173079468791,211,-7.495833303,33.58749987
0.036561123940685114,212,-7.48749997,33.58749987
0.02623080949468278,213,-7.479166637,33.58749987
0.3407362259436171,217,-7.704166636,33.57916653
0.3660932605949794,218,-7.695833303,33.57916653
0.4333699477093423,219,-7.687499969,33.57916653
0.5936000701178261,220,-7.679166636,33.57916653
0.7319358087423744,221,-7.670833303,33.57916653
0.8333750375888018,222,-7.662499969,33.57916653
0.9964036323466932,223,-7.654166636,33.57916653
1.1032627214530375,224,-7.645833303,33.57916653
1.2931330280037976,225,-7.637499969,33.57916653
1.3685079099185036,226,-7.629166636,33.57916653
1.3958854806908167,227,-7.620833303,33.57916653
1.3743547593404084,228,-7.61249997,33.57916653
1.2581081593193808,229,-7.604166636,33.57916653
1.103360820878844,230,-7.595833303,33.57916653
0.9292001032631648,231,-7.58749997,33.57916653
0.693580372567073,232,-7.579166636,33.57916653
0.5432249573033229,233,-7.570833303,33.57916653
0.45712683723083314,234,-7.56249997,33.57916653
0.37119517066776814,235,-7.554166636,33.57916653
0.27881254231692976,236,-7.545833303,33.57916653
0.20408933326600273,237,-7.53749997,33.57916653
0.14932532287371336,238,-7.529166637,33.57916653
0.12385716814771904,239,-7.520833303,33.57916653
0.09909609747466044,240,-7.51249997,33.57916653
0.0718898792175837,241,-7.504166637,33.57916653
0.05106885712122449,242,-7.495833303,33.57916653
0.03709741928134957,243,-7.48749997,33.57916653
0.021367125641372532,244,-7.479166637,33.57916653
0.01294523393971763,245,-7.470833303,33.57916653
0.517334280852571,249,-7.695833303,33.5708332
