R,GID,X,Y
1.082913883632128,251,-7.679166636,33.5708332
1.2276532641802458,252,-7.670833303,33.5708332
1.2926523658131206,253,-7.662499969,33.5708332
1.4228915516787506,254,-7.654166636,33.5708332
1.4943252162821192,255,-7.645833303,33.5708332
1.5502718103149866,256,-7.637499969,33.5708332
1.5651621197596777,257,-7.629166636,33.5708332
1.5798634845816557,258,-7.620833303,33.5708332
1.5740784817383617,259,-7.61249997,33.5708332
1.4693097201727476,260,-7.604166636,33.5708332
1.3731475555395394,261,-7.595833303,33.5708332
1.245340438018525,262,-7.58749997,33.5708332
1.1434339462985212,263,-7.579166636,33.5708332
0.9646917015998849,264,-7.570833303,33.5708332
0.830160498516602,265,-7.56249997,33.5708332
0.681760690242362,266,-7.554166636,33.5708332
0.5768764088130559,267,-7.545833303,33.5708332
